0.30424295 	 -0.81170859
-0.01180289 	 0.74938856
0.75958394 	 -0.48084648
-2.29774096 	 -2.42016984
-1.65057957 	 -0.74181581
-0.44121970 	 -0.27018224
-0.39618351 	 -0.85046382
-0.73900995 	 0.42444781
0.86858913 	 -0.56803651
-0.71660993 	 0.29466036
-0.22313054 	 -1.80883534
0.24456188 	 -0.28671562
-0.12053032 	 -0.19470666
-0.29714887 	 -0.82073647
0.44057875 	 0.81033472
-0.14221467 	 -0.19388823
-0.47562989 	 0.24805794
-1.21849080 	 -0.45548228
-0.53627430 	 -1.69170458
0.77380772 	 0.69966313
