0.76410387 	 -0.36124056
-1.07879609 	 -0.83149541
-1.18115405 	 -0.34548571
-0.20502447 	 -0.98373651
1.65541548 	 -1.56189202
-0.40659057 	 -1.22498738
0.31068635 	 0.32620932
-0.31252139 	 -1.70345648
-0.42068134 	 0.91339754
-0.22414659 	 -0.10511584
-0.06692190 	 -1.02460449
0.20143116 	 -1.44420205
0.32839192 	 -0.16478838
-2.18292457 	 -0.99182003
0.00541859 	 -0.03800773
-1.08609652 	 -1.84899706
-0.26470037 	 -1.63946928
-1.24990662 	 -2.34692579
-1.99918938 	 -1.45780646
-0.28000729 	 -0.38229529
